"fpts","ha","cond","l5g_avg_fpts","l5g_avg_trg","l5g_avg_recy","l5g_avg_rec","l5g_pct_recyb","l5g_oppdef_ptsa","l5g_oppdef_rya","l5g_oppdef_pya","l5g_oppdef_fumforc","l5g_oppdef_sacksforc"
9.1,0,"1",17.98,12.6,51,4,0.2,26,138.8,236,0.2,1.4
17.9,1,"1",16.58,12.2,64,6,0.2,25.5,113.75,206.75,0.5,3
19.1,0,"1",13.36,11.8,81,5,0.2,22.2,162,218.6,0.2,1.8
8,1,"1",14.34,10.6,40,4,0.2,24.6,127,258.4,1.2,3.2
13.8,0,"1",16.4,8.4,88,5,0,25.8,105,345.6,0.6,2.4
10,1,"1",14.44,8.4,50,5,0,26.2,97.6,265.6,0,2
7.5,0,"1",15.48,9,35,4,0.2,17.4,132.6,253.2,1.4,1.4
17,0,"1",13.9,9.25,70,4,0.25,23,134.25,265.5,0.5,1.5
14.1,1,"1",10,9,91,5,0,22.75,121,283.25,0.75,3
7.1,1,"1",11.7,9.33333333333333,31,4,0,22.5,96.5,250.75,1.25,2.75
17.8,1,"1",6.25,3,108,4,0,24.25,121.75,176.75,0.75,1.75
13.8,1,"1",9.56,4.2,65,2,0.2,18.25,143.5,170.5,0.5,1.75
14.8,1,"1",6.76,5.4,47,4,0,13.8,118,161,0.6,3.2
16.4,1,"1",6.04,3,104,3,0.2,19.2,114.4,242.6,0.8,1
10.4,1,"1",13.08,6.6,64,4,0.2,24.8,96,219.4,0.6,3.4
28,0,"1",13.78,6.6,110,8,0.2,23.75,92.75,229.25,0.25,1.5
8.5,1,"1",14.025,6.5,55,3,0.25,24,111.5,241.75,0.25,0.75
11.7,0,"1",13.8,7,57,6,0.25,18.5,115.5,192.75,1.25,1.25
25.4,1,"1",13.55,8.5,104,6,0.25,14.2,100.6,155.8,1.2,1.8
34.6,0,"1",12.9,9,146,10,0.25,22.25,74.5,232,0.25,2.75
16.5,1,"1",17.24,10.8,75,3,0.4,23.4,108.6,270.6,0.6,2.2
29.1,0,"1",16.78,9.2,141,12,0.4,31.6,99.8,286.4,1,1.4
17.2,1,"1",21.4,11.2,62,5,0.6,16.6,103.6,216,0.6,2.4
29.2,1,"1",17.76,8.8,112,9,0.4,17.4,75.8,223.4,0.8,2.4
34.3,0,"1",25.325,11.75,113,8,0.75,19.75,113.25,171.25,1.25,4.25
10.4,0,"1",27.425,13.75,54,5,0.75,26,175.25,208,0.5,2
18,1,"1",26.025,11,68,5,0.75,23.75,96.5,225.25,0.5,1
18.2,1,"1",22.975,10.75,102,5,0.5,30.25,166.25,228.25,0.75,2.75
10,1,"1",20.225,10.25,70,4,0.5,14.5,110.5,225.25,1.25,2.75
20.2,0,"1",18.18,10,112,6,0.4,22.5,90.25,284.5,0,1.5
29.4,0,"1",15.36,8.4,164,10,0.4,26.5,125.75,198.25,0.25,2.5
10.1,1,"1",19.16,10,61,4,0.6,22.75,138.5,165.75,0.75,2.75
13.8,1,"1",15.02,8.6,48,3,0.4,23.4,126.2,196.2,1.2,1.8
15.6,1,"1",19.225,9,56,4,0.25,19.5,95,226,0.75,3.5
17,0,"1",20.825,8,50,6,0.25,19.25,90.5,245.25,0.5,2.5
23.8,0,"1",20.75,8.25,108,4,0.25,19.5,111,176,1,3
16.8,0,"1",21.26,9,98,7,0.4,21.8,87.8,183,0.8,2.8
8.5,0,"1",15.82,9.2,45,4,0.2,33.25,106.75,244.75,0.75,1.75
16.7,1,"1",14.4,10.4,57,5,0.2,31.5,167.25,225.75,0.25,1.75
28.4,1,"1",14.34,10.8,104,9,0.2,22.4,110.4,217.6,0.2,2
7.3,0,"1",15.3,12.4,33,4,0.2,15.4,99.4,152.6,0.6,2.6
36.9,1,"1",13.4,12.2,139,8,0.2,15.6,156.2,155,0.2,2.4
18.6,0,"1",19.08,12.6,66,6,0.4,17.2,133,202,1,2
14.3,0,"1",22.06,11.6,83,6,0.6,20.6,126.4,192.8,0.6,2.8
47.1,1,"1",19.5,9.2,201,11,0.4,16,111.75,193.75,1.25,1.5
9.2,1,"1",26.475,10.25,49,4,0.75,26,156.5,223,0.5,0.5
40.8,1,"1",23.675,9.5,138,12,0.5,21,93.75,291,0.75,1.75
19.3,0,"1",27.85,11.75,83,9,0.5,17,81.5,224,0.25,4.5
9.9,1,"1",29.1,11.75,49,5,0.5,8.5,111.75,205,1,2
14.4,0,"1",19.8,10.25,74,7,0.25,19,103.4,217.6,0.4,2.6
15.9,0,"1",18.72,11.4,79,8,0.2,31.4,153.6,238.6,1,2
19.5,0,"1",20.06,13,65,7,0.2,29.6,131.4,258.8,0.4,2
13.3,1,"1",15.8,12.2,43,3,0,23.8,128.4,246.6,1,2
18.2,1,"1",14.6,11,62,6,0,25,121.2,221,0.8,2.8
16.2,0,"1",14.44,9.2,52,5,0.2,18.8,144.6,194.8,0.8,2.4
11.6,0,"1",12.775,8.75,76,4,0,33.6,164.8,263.2,0,1.4
10.2,1,"1",12.225,8.25,62,4,0,21.4,141.4,208,0.6,1.4
24.7,1,"1",10.525,7.75,147,7,0,19.5,151,228.25,0.25,2
31,1,"1",15.675,10,120,10,0.25,31.5,129,244.25,1.25,3.5
15.1,0,"1",19.375,10.75,51,4,0.5,12,81.25,127.25,0.5,4
21.4,0,"1",18.52,11.8,84,7,0.4,29.25,132,240.5,0.25,1.75
38.5,1,"1",20.48,12.2,135,10,0.4,17.8,117.4,181,1.2,2
26.7,0,"1",26.14,14,127,11,0.6,19.5,81.5,296.75,0.25,2.5
10.9,1,"1",26.54,14.4,69,4,0.6,36.2,186.2,196.6,0.6,1.6
19.2,1,"1",20.62,9,72,6,0.4,31.25,130.5,283,0.75,0.75
21.8,1,"1",19.175,7.5,118,7,0.25,27,100,225.75,0.75,1.5
21.4,0,"1",14.65,7,114,7,0.25,24.75,165.75,314,0.75,3.25
23.3,1,"1",17.3,8.75,123,8,0.5,23.75,157,149,0.25,2.5
10.7,0,"1",18.325,10,57,5,0.75,25.8,89,313,0.6,1.8
31.7,0,"1",16.04,10,117,9,0.6,25,149.8,204.2,1.2,1.6
38.3,0,"1",14.46,8.6,153,8,0.4,31.6,126,226.4,0.2,2.2
9.2,1,"1",17.46,8,42,5,0.4,29.4,89,283.8,0.6,1.6
27.3,0,"1",6.33333333333333,5,143,10,0,23.75,113.5,180.25,0.25,3.5
15.4,0,"1",11.575,7.25,74,8,0.25,29.4,187.2,254.6,0.8,3
10.3,1,"1",12.34,7.8,53,5,0.2,30.8,117.6,216,0.2,1.8
35.1,0,"1",13.8,8.4,141,12,0.2,14.6,86.6,181,0.6,2.8
23.1,1,"1",18.5,9.6,91,8,0.4,17.2,95.2,220.6,0.2,4
28,0,"1",9.525,8.25,100,9,0,14.8,92.6,263.2,1,2.2
11.6,1,"1",14.225,9.75,66,5,0,13.4,80.2,224.6,0.6,3
19.2,0,"1",12.8,7.75,72,6,0,31.5,116,298,0.25,1
21.5,0,"1",16.45,8.25,75,8,0,32.2,119.2,270,0.4,1.8
18.6,1,"1",20.075,9.75,96,9,0,16,134.8,201.8,0.6,1.8
13.2,0,"1",19.7666666666667,9.33333333333333,42,3,0,19,91,252,0.75,2.5
18.8,1,"1",18.125,8.25,58,7,0,25,109,240,0.5,2
11.5,0,"1",18.025,9.25,55,6,0,29.8,181.6,253.4,0.2,2
20.4,1,"1",15.525,8.5,104,8,0,17.75,104.75,154,0.75,2.75
12,1,"1",5.4,4.5,60,6,0,20.2,108.8,209.6,0,2.6
7.5,0,"1",6.925,5.75,35,4,0,21.4,50,224.8,1.2,3
7.7,0,"1",8.05,6.5,47,3,0,24.4,116,258.8,1,2.8
11.7,1,"1",7.98,6,67,5,0,20.6,66.2,207.2,1.4,2.8
8.6,1,"1",5.48,4.6,46,6,0,20.4,90.8,212.6,0,1.6
8,0,"1",7.52,5.8,50,3,0,14.75,89.5,218.25,1.5,3.75
9.2,1,"1",5.525,3.5,52,4,0,23.8,144,172.4,0.8,2.4
12.8,0,"1",5.2,4.6,88,4,0,19.6,106.4,253,0.4,0.6
15,0,"1",7.4,5,90,6,0,18,134.4,212,1,1.8
12.8,1,"1",8.13333333333333,3,38,5,0,19.8,91.8,211.4,0.8,2
14.2,1,"1",9.12,3.8,62,2,0.2,20,155.75,226.5,1,2.5
12.9,1,"1",9.4,3.4,59,1,0.2,20.8,105.8,223,0.4,1
10.9,0,"1",11.98,3.2,69,4,0.2,15.4,100,161.6,1,1.6
20,1,"1",13.62,4.6,90,5,0.2,23.2,104.2,179,1,2.4
7.3,0,"1",12.06,4.4,3,1,0,18.2,68.4,190.6,0.8,1.6
13.9,1,"1",13.06,4.8,49,3,0,25,144.2,222.8,1.2,2
13.5,0,"1",13,5,37,3,0,24,114,257.2,0.6,2.8
13.4,1,"1",6,2.66666666666667,44,3,0,28.75,75.75,241.5,0.75,3
16.5,0,"1",7.85,3.5,55,5,0,22.8,140.2,190.4,0.6,1.6
7.1,1,"1",8.775,4.75,31,4,0,28.2,135.2,237.6,1,1.4
16.7,0,"1",21.8666666666667,9.33333333333333,67,4,0.33,10.25,119.75,176.75,1.75,2.5
8.4,0,"1",9.26666666666667,8.33333333333333,64,2,0,23.5,108.75,279.5,1,2
8.1,1,"1",8.825,8,51,4,0,24.8,137.2,228.4,1.6,3
11.6,1,"1",6.675,8.5,76,4,0,24.6,150.4,163.2,0.2,2.2
32.4,1,"1",6.86,7,104,7,0,24,158,203.8,0.8,2.6
18.2,0,"1",12.14,8.6,62,4,0.2,41.6,142.6,298.8,0.6,1.4
12.2,0,"1",39.7,9,72,5,1,14.75,103.75,179,1,2.5
14.5,1,"1",25.95,9,55,3,0.5,21.75,99.25,164.75,0.75,1.25
7.4,1,"1",22.1333333333333,8,34,4,0.33,20.4,79.6,249.8,0.8,2.8
15.3,0,"1",18.45,8.25,53,4,0.25,20.6,155.2,111.8,1.2,2.6
11.7,1,"1",17.82,8,27,3,0.2,31.25,103.5,262.75,0.5,2
18.1,0,"1",12.22,7.6,111,4,0,23.2,136.2,199,0.4,1.2
12.1,0,"1",13.4,7.6,31,3,0.2,15.2,87.4,180,0.4,3.2
35.1,1,"1",15.42,8.2,161,10,0.4,21,116,194,0.4,2.8
10.9,0,"1",21.12,10.2,29,2,0.6,26.6,158.8,221.2,0.8,1.4
28.8,1,"1",18.4,9.75,138,6,0.5,25.5,104.75,250.5,1.5,2.75
12.1,1,"1",19.125,9,81,5,0.5,28,131.75,227.5,0.75,1.25
11.9,0,"1",21.725,11,67,5,0.5,26,128.5,219,1.25,1.75
21.6,1,"1",15.925,9.25,126,6,0.25,19.25,113,203,1.5,2.75
8,0,"1",18.6,10.5,50,3,0.5,12.8,83.6,189.6,0.6,2.8
12.3,1,"1",16.48,9.8,73,6,0.4,21,42,220.8,1.2,1.2
19.9,1,"1",11.18,8.8,79,6,0.2,17.6,109.4,242.2,1,2.4
31.4,0,"1",12.78,9.4,104,6,0.2,24.6,146.2,245.6,0.4,1.6
15.7,0,"1",15.4,7,77,8,0.25,28.2,156.6,235.4,1,2.8
23.7,0,"1",8.55,6.5,47,7,0,23.5,136.25,180,0,2
19.6,1,"1",12.825,9,106,6,0,16.5,101,181,1,3.25
13.5,0,"1",14.36,10.2,85,5,0.2,22.6,72.8,284.6,0.4,2
9,1,"1",8.23333333333333,9,10,2,0,14.8,89,188.4,0.6,1.2
8.4,1,"1",6.5,3.5,51,2,0,21.2,125.2,279.6,0.8,2.4
9.9,1,"1",6.86666666666667,6.33333333333333,19,2,0,21.5,66.75,257.25,1,2.25
12.5,0,"1",6.33333333333333,6.33333333333333,75,5,0,15.25,102.5,222,1,3.25
23.5,0,"1",8.33333333333333,6.66666666666667,105,5,0,19.75,82,148.5,0.75,2
9.5,1,"1",9.7,6.2,15,2,0.2,23.75,178.75,188.5,1.5,1.75
24,0,"1",11.08,6,60,6,0.2,29.5,112,225,0.75,1.75
11.4,1,"1",13.9,6.6,74,4,0.2,16.6,97.8,240.8,1.4,2.6
7.4,0,"1",9.46,5.8,4,1,0,25,104,250.6,0.2,2.8
18.6,0,"1",16.45,7,36,3,0.25,16.75,106.25,185,0.75,1.5
7.2,0,"1",5.26,3.8,32,2,0,25.4,136.8,201.8,0.6,2.4
7.6,0,"1",7.125,2.75,46,3,0,18.75,110,223.25,0.25,2.5
11.2,1,"1",7.875,4.25,62,5,0,29.75,147.25,233.25,1,2.5
16,0,"1",5.38,4.2,60,4,0,32.2,123.8,261.6,1.2,2.4
11.1,0,"1",6.7,6,61,5,0,14.5,143.5,155.25,1,1.75
7.8,1,"1",8.63333333333333,8.66666666666667,8,1,0,14.5,105,158,0.5,3.5
18.5,1,"1",8.425,6.75,95,3,0,26,136.2,206.2,0.8,1.4
9.4,0,"1",8.9,4.66666666666667,44,5,0,15.4,124.8,189.4,0.6,1.6
19.8,0,"1",9.025,5.25,124,5,0,26.6,126.6,224.6,1,1.6
7.1,1,"1",7.92,6,31,4,0.2,23.4,91,303.4,0.6,2
8.7,0,"1",8.56,6.8,47,4,0.2,25.5,106.25,262,0.75,2.5
18.4,1,"1",5.04,5.4,74,5,0,22.25,115.75,203.5,0.25,1
25.4,0,"1",8.62,6.4,94,4,0,25,157.6,174.4,0.2,1.8
9.4,1,"1",12.28,6.2,54,4,0,21.4,122.8,158,0.6,2.8
11.9,0,"1",12.42,6.4,59,6,0,17.4,119.4,172.6,0.6,1.8
8.4,1,"1",8.14,6.8,44,4,0,12.8,92,217.4,1,4.4
19.2,0,"1",5.45,4,82,5,0,21.6,72,297.4,0.8,2.4
10,1,"1",10.0333333333333,4.66666666666667,70,3,0,17.4,113.8,240.6,0.4,2.6
22.8,1,"1",5.92,6.6,78,7,0,21.4,121.6,196.6,1,2
14,0,"1",8.62,7.8,50,3,0,28,105,245.4,0.2,2.8
11.2,1,"1",11.875,5.5,52,6,0,14.75,117.25,177.25,0,3.75
29.8,1,"1",8.175,5.25,118,9,0,26.75,70.25,248.75,0.5,2
11.1,1,"1",14.625,6.75,71,4,0.25,16,110,222,0.8,2
18.2,0,"1",11.04,6.4,52,7,0.2,25.8,116.4,203.8,0.2,2.2
13.9,0,"1",13.98,7.2,39,4,0.2,15.6,95.2,250.8,0,3
8.7,1,"1",6.88,3.4,47,4,0,20.2,108.6,262.6,0.8,3
23.4,0,"1",7.68,4.2,84,9,0,31.2,102.6,285.8,0.4,2
8.4,0,"1",9.25,6.75,44,4,0,18.6,68.4,276.4,0.6,2.8
18.6,0,"1",5.74,6.2,106,5,0,33,146.6,270.2,0.2,3
8.4,0,"1",9.46,7.4,44,4,0.2,22.4,103.4,245.4,0.8,2.2
16,1,"1",7.92,6.2,44,5,0,28,148.2,222.8,0.8,1.6
9,1,"-1",11.9,7.5,50,4,0,12.4,97,234.4,0.4,1.6
29.2,0,"1",11.375,7.25,162,10,0,18,91.25,280,0.5,3.5
7.1,0,"1",18.0666666666667,8.66666666666667,41,3,0.33,25,121,301.25,0,1.75
16,0,"1",9.15,3,90,7,0,22.2,148,212,1,2.4
15.1,0,"1",9.85,6.5,81,1,0,24.6,134.6,232.4,0.4,3.4
30.1,0,"1",6.2,3,111,4,0,29.75,145.5,247.5,0.25,1.5
9.6,0,"1",5.8,2,26,1,0,18.25,118.75,264,1,1.5
7.9,1,"1",5.54,4.8,69,1,0,24.4,172.8,206.6,1,2
9.9,0,"1",8.5,2.5,39,4,0,25.75,142,184.75,0.25,0.75
12.7,1,"1",5.86666666666667,5.33333333333333,77,5,0,17.6,107.8,169,0.2,0.6
16.7,0,"-1",7.575,6,87,2,0,21.2,128,189.8,0.2,2.2
16.1,1,"1",5.825,3.25,44,3,0,23,136.2,230.6,0.6,2.8
7.3,0,"1",7.88,3.6,33,4,0,10.75,95.75,155.75,0.25,2.25
18,1,"1",6.9,3.6,100,5,0,25.4,106.8,238.8,0,1.2
13.7,1,"1",10.44,4.4,74,5,0,16.4,114.4,225.8,0.4,4.6
27.2,1,"1",10.1,6,102,8,0.2,22.2,96.2,210.2,0.6,2.8
18.1,0,"1",16.525,7.5,91,9,0.5,12.6,107.8,165.8,0.4,1.8
22.4,1,"1",16.475,8.75,124,7,0.25,33.25,102,224,0,1.5
15,1,"1",12.475,7.25,86,6,0.25,17.2,88,164.4,0.6,3.2
16.5,0,"1",12.98,7.6,45,6,0.2,21.2,111.2,190.2,0.6,3.6
16,1,"1",12.66,6.8,90,7,0.2,31.8,176.8,202,1,0.8
8.6,1,"1",14.68,7.6,46,4,0.2,17.6,80,193.4,0.8,3.2
20.1,1,"1",11.54,7.6,91,5,0,20.2,129,230.2,0.6,2
20.7,0,"1",13.4333333333333,7,77,7,0,16.4,107.6,208,0.8,2.8
11.7,1,"1",12.75,6.75,57,6,0,19.75,118.75,149,0.5,3.25
20.1,0,"1",11.575,6.25,66,5,0,24,123,200,1,1.5
17.9,1,"1",13.28,6.2,79,4,0,21.25,81.75,219.5,1,2.75
27.1,1,"1",14.5,8,147,8,0,26.75,183.25,195.5,0.5,0.25
13.8,1,"1",16.79,8.5,98,4,0.5,26,155,239,1.25,2.5
14.2,0,"1",15.7933333333333,9,92,5,0.33,27.4,124.4,240.8,0.6,2
9.2,1,"1",13.156,8.8,62,3,0.2,25,95,270.5,0.75,2.75
12.2,0,"1",9.38,7.8,42,2,0,30.8,146,230,1,2.4
11.4,0,"1",11.075,4.5,64,5,0,26,127.4,287,0.4,2
7.2,1,"1",13.5,6.25,42,3,0,21,120.75,154,0.25,1.5
21.5,1,"1",13.175,5.75,115,7,0,22,118.25,239,0.5,3
7.3,1,"1",15.275,7.25,33,4,0.25,28.25,130.25,241,0.5,3.25
13.3,0,"1",11.85,7.5,73,6,0.25,20.25,100.5,286.75,0.75,3
8.4,1,"1",12.14,7.6,44,4,0.2,19.25,73,221.5,0.25,2
9.1,0,"1",11.54,7.4,41,5,0.2,20.5,81.5,268,1,1.75
8.4,0,"1",11.92,8,44,4,0.2,21.6,93.8,215.6,0.8,1.2
11.5,1,"1",9.3,7,50,4,0,19.8,115.6,270.8,0.4,1.6
8.1,1,"1",10.14,7,41,4,0,29.8,142,239.8,0.6,3.2
11.1,0,"1",5.38,4.6,61,5,0,18.25,137.5,200.5,0.75,1.5
20.8,1,"1",7.6,6.2,118,6,0,23,138.75,197,0,3.25
13.4,1,"1",9.76,5.6,64,7,0.2,23.25,140.25,222.25,1.25,3.25
11.6,1,"-1",11.1,7.6,26,3,0.2,30,109.25,283.25,0.25,2.25
21.2,0,"1",12.34,7.6,92,6,0.2,23.5,119.25,212,1.25,1
18.4,1,"-1",12.75,7,54,7,0,28.75,155.5,244.75,1.25,2.25
26.5,0,"1",13.575,5.5,85,6,0,27.6,63.6,331.8,1.2,2.2
9,1,"-1",17.3,7.25,30,4,0,18.2,88.8,202,0.4,4
22.9,1,"1",14.7,10,129,7,0,28.6,98.8,284.6,0.4,2.2
26.7,0,"1",18.8,9.5,108,6,0.5,27.8,127.4,242,1,2.2
21.5,0,"1",21.4333333333333,9.33333333333333,95,6,0.67,25,125.75,236.5,0.75,2.75
7.2,1,"1",21.45,10,42,3,0.5,14.5,80.5,250.75,1.75,3.25
7.6,0,"1",19.575,8.75,46,2,0.5,25.75,100.5,318.75,0.25,1.75
12.6,1,"1",17.18,7.4,66,6,0.4,26,98.75,341.75,0.25,0.75
7.1,0,"1",15.12,7.4,31,4,0.2,17.75,101.25,184.75,0.25,1.25
20.5,1,"1",6.82,5.6,55,3,0,18.6,132.6,208.6,0.4,3
21.6,0,"1",7.13333333333333,6.33333333333333,76,8,0,23.4,104.8,261.8,0.6,2.2
22.2,1,"1",11.6666666666667,8.33333333333333,80,13,0,21,110.2,256.4,0.6,2.2
32.4,0,"1",15.8666666666667,10.6666666666667,164,13,0,19.25,114.75,211.5,0.5,3.5
9.7,1,"1",20,11.75,37,6,0.25,14.75,77.25,202,0.5,1.5
13.9,1,"1",21.475,12.25,59,8,0.25,21.2,69.4,297.4,0.2,1.8
8.5,0,"1",19.55,11,55,3,0.25,23.4,103.8,155.4,0.4,2.6
12.9,0,"1",8.85,6.25,29,4,0,21,117.6,266.2,0.6,2.4
11.3,1,"1",8.63333333333333,5,23,3,0,27.5,136.25,227.25,0.25,3
7.6,1,"1",9.68,5.2,46,3,0.2,27.5,125.75,199,0,1
13.1,0,"1",5.45,3.5,91,5,0,15.75,118.25,204.25,0.5,2
10.8,1,"1",8.175,4,58,6,0,11.75,79,197.25,0.75,2.75
7.7,1,"1",8.7,4.6,57,2,0,23.5,123.75,189.75,1,2.5
18.5,0,"-1",9.4,4.6,75,5,0,18.75,146.25,171.75,0.75,1.75
12.1,1,"1",9.18,6.2,81,4,0,25.4,127.2,247.8,0.6,1.8
11.5,0,"1",9.44,6,25,3,0,16.2,98.8,163.8,0.6,2.6
14,1,"1",10.2,6.2,90,5,0,10,81,153.8,0.4,5.4
25.4,0,"1",9.3,6.6,124,4,0,15,85.2,199.8,1,2.4
17.4,0,"1",16.6333333333333,6,54,6,0.33,30.5,210.5,164,0.5,1.75
14.9,0,"1",19.6666666666667,7.33333333333333,87,6,0.33,29,123.5,240,0.75,2.25
30,1,"-1",22,8.33333333333333,110,4,0.33,14,81.5,163.5,0.25,2.25
9.1,1,"1",20.7666666666667,7,53,4,0.33,28.75,110.75,285.75,0.25,0.75
18.5,0,"1",17.85,7.25,75,5,0.25,22.5,183.5,213.5,0,1.5
9.4,1,"1",9.96666666666667,6,34,4,0,15.6,70.4,224,0.6,1.4
21,0,"1",10.0666666666667,6,133,4,0,20.2,97.6,231.2,0.6,2.6
19.8,0,"-1",10.9,6.33333333333333,98,4,0.33,30.4,91.2,248,0,2
13.9,0,"1",11.8,7.5,89,5,0,25.4,144,175,0.8,1
12,0,"1",13.1666666666667,7.33333333333333,30,3,0,17.6,67.8,194.2,0.2,0.8
11.3,1,"-1",10.9,9.33333333333333,63,5,0,22.25,92.25,264,0,1.25
13.4,1,"1",11,9.25,84,5,0,26.25,94.5,265.5,0.25,1.5
10.8,0,"-1",10.875,9.75,28,2,0,21.2,80.2,239,0.2,2.2
11.2,1,"1",10.86,9,82,3,0,19,99.5,193.75,1,4.5
10.1,0,"1",10.7,7.6,21,3,0,12.6,98.2,167.2,0.4,2.2
20.3,0,"1",11.36,7.4,93,5,0,16,100.6,175.2,0.8,2.8
18.4,1,"1",13.22,8.2,104,5,0.2,24.2,171.6,209.8,1,1.8
8,1,"1",10.68,7.6,59,2,0.2,20.2,94.4,262.2,1,3.2
15.3,0,"1",11.325,6.5,93,6,0.25,20,93,213.75,0.75,3.25
15.8,1,"1",12.675,6.75,88,7,0.25,14.75,65.75,241,0.5,2.25
15.6,0,"1",14.375,8.75,86,7,0.25,19.25,154.5,189.5,0.5,1.5
19.4,0,"1",13.675,9.25,74,6,0,10.25,94.5,182.5,0.75,1.75
31.9,1,"1",16.525,10,149,8,0,20.25,148.5,230.5,1.5,2
15.3,0,"1",19.6,9.8,93,6,0.2,25,125.5,259.5,0,2
10.5,1,"1",19.6,10.8,77,3,0.2,14.2,66,189,0.8,3.2
19.6,1,"1",18.54,9.4,86,5,0.2,14.2,110.8,184.8,0.8,0.8
9.1,0,"1",7.1,9,47,4,0,23.2,129.8,213.8,0.6,1
7.3,1,"1",8.1,7,43,3,0,21.8,119.8,253.2,0.2,2.4
19.4,0,"1",7.83333333333333,6.66666666666667,114,5,0,21.75,117.75,186,1.25,3
18.6,0,"1",10.725,7.25,76,5,0.25,19.75,105,245.25,0.75,1.5
34.6,1,"1",13.6,7,126,7,0.25,30.25,147.75,266,0.25,1.25
15.4,1,"1",19.975,8.75,44,5,0.5,32,127.6,239.4,0.6,0.8
14.2,0,"-1",19.06,8.4,72,7,0.4,26,126.2,296.2,0.2,1.6
7.7,1,"1",20.44,9.6,57,2,0.4,17.8,99.6,192,0.6,2.4
10,0,"1",18.1,9.6,40,6,0.2,15,63.8,221.6,0.6,3
16.2,0,"-1",16.38,10,69,4,0.2,19.2,104.4,223.8,0.4,3.8
8.7,1,"1",12.7,9.2,17,1,0,22.2,161.8,174.2,0.8,2.2
15.3,1,"1",10.28,6.8,63,3,0,26,110.5,307,0,1.5
11.9,0,"1",10.5,6.25,29,3,0,18.5,124.25,261.5,0.25,3
15.3,1,"1",11.9,4.75,93,6,0,21.5,96.75,259.25,0.5,2.25
7.9,0,"1",11.725,5.25,39,4,0,23.5,112.25,219,0.25,3
13,1,"1",9.875,6.5,22,2,0,26.5,105.5,197.75,0.25,2.75
15.8,0,"1",12.025,8,58,4,0,21.2,120.4,206,0.6,2.4
9.2,1,"1",12.78,8,12,2,0,19.6,144.2,161.2,0.4,2.2
13,0,"1",12.24,7.6,40,4,0,22,102.8,230.4,0.6,4
8.9,1,"1",11.78,7.2,50,4,0,32.2,140,293.8,0.2,1.4
8.5,1,"1",5.65,6,55,3,0,30,124.2,271.2,0.8,2.2
12.2,1,"1",13.54,8.2,72,5,0.2,17,81.8,247,0.6,2.2
11.5,1,"1",5.98,5,55,6,0,22.75,133,200.25,0.75,4.5
12,0,"1",5.18,5,60,6,0,27.4,111.2,262.4,0,2.8
20.9,0,"1",6.84,6,109,7,0,19.2,81.8,254.6,1,2.6
8.9,1,"1",9.88,7.6,59,3,0.2,24.5,155.25,292,1.5,2
12.7,1,"1",13.9333333333333,7.66666666666667,37,3,0.33,17.8,64,219.2,1,4
15.7,0,"1",9.175,6.75,67,3,0,16.75,87,179,1.25,4.25
8.9,1,"1",12.825,7,19,1,0,23.4,128.2,231.8,0.8,2
8.7,0,"1",11.05,5.75,57,3,0,22.5,116.5,181,1.25,2.75
31.1,0,"1",5.64,2.8,131,9,0,17.4,76.4,225.8,0.8,2.8
7.3,0,"1",6.46666666666667,2.66666666666667,3,1,0,23,130.4,216.2,0.2,0.6
32.8,0,"1",14.35,6.5,158,8,0,17.2,104.6,198,0.2,1.8
14.7,0,"1",21.025,7.5,37,5,0.25,21,90.5,239.25,0.25,2.25
28.5,1,"1",20.8,9,145,11,0.25,15.75,131,168.5,1,2.25
42.7,0,"1",20.675,10.5,137,8,0.5,27.75,124.25,222.25,0.75,0.75
13.8,1,"1",25.08,10.6,68,7,0.6,21,63.6,245.2,0.8,2.6
9.2,1,"-1",19.46,10.4,42,5,0.4,19.4,130.8,213.4,0.8,2.2
18.9,0,"1",15.6,9.2,69,6,0.2,13.8,87,179.4,0.8,2.8
10.8,1,"1",18.04,9.4,58,5,0.2,17.8,108.4,237.2,0.6,2
11.2,0,"1",11.66,9.2,72,5,0,24,105,176.8,0.8,3.2
14.9,0,"1",16.06,8.2,39,5,0,24.6,123.8,251.2,1.2,3.6
11.7,1,"1",13.75,7.75,57,6,0,20.25,137.25,209.75,0.5,3.5
11.4,1,"1",10.825,7.5,84,3,0,22.75,121.5,202.75,0.75,2.75
21.5,0,"1",7.375,7,75,8,0,21.5,95.25,199,0.5,0.5
16.2,1,"1",10.2,8.2,52,5,0,15.4,125.6,223.8,1.2,2
18.6,0,"1",11.1,8,116,4,0,26,153.8,226.8,0.2,1.6
13.2,1,"1",12.54,8.8,82,5,0.2,15.4,57.2,211,0.2,2.4
13.2,1,"1",14.62,9.8,92,4,0.2,21.8,139.8,230,0.6,3
14,0,"1",16.54,9.6,40,4,0.2,23.6,142.6,286.2,1.2,3
14.2,0,"1",12.48,9.2,82,6,0,15.6,107.6,228.6,1.2,3.4
18.1,1,"1",12.22,9.4,71,5,0,34,124.2,305.2,0.2,1.4
14.6,0,"1",12.025,8.75,86,6,0,19.5,94,282.75,1.5,2.5
13.9,1,"1",13.2,8.5,79,6,0,20.75,136.75,273.25,0.5,2.25
19.6,0,"1",13.125,8,106,6,0,23,81,280.6,0.2,1.6
9.8,1,"-1",13.5,10,18,2,0.25,28.8,122.6,286.4,0.6,1.6
13.1,1,"1",12.76,9,71,6,0.2,20.25,133.25,203.75,0.25,3.25
