"fpts","ha","cond","l5g_avg_fpts","l5g_avg_trg","l5g_pct_pyb","l5g_avg_tdr","l5g_avg_ra","l5g_avg_ry","l5g_avg_recy","l5g_avg_rec","l5g_pct_recyb","l5g_avg_tdrec","l5g_oppdef_ptsa","l5g_oppdef_rya","l5g_oppdef_pya","l5g_oppdef_fumforc","l5g_oppdef_sacksforc"
26.9,1,"1",11.22,7.2,0,0,0,0,109,7,0,1,15.8,117.4,190.6,0.4,2.8
10.9,0,"1",11.84,6.4,0,0,0,0,39,7,0.2,0,20.6,171,198.4,1,1.4
13.9,0,"1",5.08,3.4,0,0,0,0,49,3,0,1,19.6,89.4,228.8,0.8,2.4
8.7,1,"1",5.83333333333333,2,0,0,0,0,57,3,0,0,26.25,96,213.75,0,3
12.7,0,"1",5.35,2.5,0,0,0,0,37,3,0,1,22.6,94.8,256.2,1.2,2
7.2,1,"1",6.82,2.8,0,0,0,0,32,4,0,0,23.2,121.6,209,0.4,1.4
8.3,0,"1",9,2,0,0,0,0,13,1,0,1,30.5,210.5,164,0.5,1.75
8.1,1,"1",6.33333333333333,2.66666666666667,0,0,0,0,31,5,0,0,12.2,78.8,217,0.6,3.6
7.8,1,"1",9.8,5.6,0,0,0,0,58,2,0,0,28.6,141.6,261.4,0.4,2.2
10,1,"1",8.46666666666667,3.66666666666667,0,0,0,0,20,2,0,1,14.25,94.25,177.5,0.5,2.5
30.9,0,"1",6.96666666666667,3,0,0,0,0,99,9,0,2,23.5,166.25,163.75,0.75,1.5
9.5,0,"1",12.75,5.25,0,0,0,0,55,4,0,0,10,115,139.75,0.25,3
8.6,0,"1",11.76,5,0,0,0,0,36,5,0,0,17,149.5,181,0.25,2.25
12.9,0,"1",10.46,5.8,0,0,0,0,79,5,0,0,10.25,107.25,178.25,0.5,3.25
7.5,0,"1",11.4,7,0,0,0,0,35,4,0,0,19.5,74.75,261,0.75,2.75
8.1,0,"1",10.38,6.8,0,0,0,0,41,4,0,0,17.5,168.75,120.75,0,1.5
11.4,1,"1",8.125,6.25,0,0,0,0,74,5,0,0,20.8,95.8,277.8,0.4,3.2
20.2,0,"1",7.75,5.25,0,0,0,0,82,7,0,1,27.75,118.75,278.5,0.75,2.75
7.2,0,"1",11.8,6.25,0,0,0,0,42,3,0,0,22.6,132,164.6,0.6,3
11,1,"1",11.725,6.25,0,0,0,0,20,3,0,1,13.25,69,213,1.75,2.25
8.3,1,"1",12.45,6.25,0,0,0,0,53,3,0,0,21.8,103,197.6,1.6,2.6
7.2,1,"1",10.28,6.4,0,0,0,0,2,1,0,1,16.2,86.4,158.4,0.6,2.4
11,1,"1",10.7,7,0,0,0,0,70,4,0,0,18.5,84.5,206,0.5,2.75
24.6,1,"1",11.875,7.25,0,0,0,0,66,6,0,2,31.25,136.75,274.25,1,2
27.3,0,"1",13.22,7,0,0,0,0,133,11,0,0,28.75,73,226.25,1.25,2.25
11.5,0,"1",8.46,6,0,0,0,0,65,6,0.2,0,27.2,143,189.8,0.4,1.6
8.1,1,"1",5.3,4.6,0,0,0,0,41,4,0,0,16.2,94,154.6,0.6,2.6
21.1,0,"1",6.46,5,0,0,0,0,111,7,0,0,26,186.2,188.8,0.6,1.2
26.8,0,"1",13.32,7.6,0,0,0,0,78,7,0,2,18,98.8,228.8,0.4,2.8
28.3,1,"1",17,7.8,0,0,0,0,123,7,0,1,20.5,101.5,227.75,0.75,2
8.5,0,"1",14.1,11,0,0,0,0,45,4,0,0,23,148,252.6,0,1.6
21.3,0,"1",11.3,9,0,0,0,0,73,8,0,1,32.6,188.8,223.8,0.6,1
17.2,1,"1",14.6333333333333,10.6666666666667,0,0,0,0,62,5,0,1,23,116.6,221,0.2,1.2
11.1,0,"1",13.44,7,0,0,0,0,71,4,0,0,19.5,90.5,236.25,0.5,2.25
10,1,"1",13.36,7,0,0,0,0,60,4,0,0,18.6,116.8,188.6,0.2,2.2
7.1,0,"1",8.35,4.5,0,0,0,0,31,4,0,0,12,106.5,157,1,3
20,0,"1",6.475,4.75,0,0,0,0,100,7,0,0,25.4,114.8,208,0.2,2.6
7.6,1,"1",14.42,6.6,0,0,0,0,46,3,0,0,22.2,115.4,230,0,3.6
18.9,1,"1",13.4,6,0,0,0,0,59,7,0,1,21,138.8,273.6,1,1.2
16.2,1,"1",15.9,6.5,0,0,0,0,62,4,0,1,37,234.75,246.5,0.75,2
11.7,1,"1",14.2333333333333,7.66666666666667,0,0,0,0,57,6,0,0,27,109.5,240,1,1.75
12,0,"1",15.6,9,0,0,0,0,20,4,0,1,21.8,132,201.8,0.2,2
7.3,0,"1",13.3,8.33333333333333,0,0,0,0,43,3,0,0,24.25,124.25,226.5,0.5,3.5
8,1,"1",8.85,7.5,0,0,0,0,40,4,0,0,27.6,104.4,274.4,0.2,1.4
17.8,1,"1",9.46,4.4,0,0,0,0,58,6,0,1,27.2,144.2,266.6,1.2,1.4
11.3,0,"1",10.875,6.25,0,0,0,0,53,6,0,0,24.8,95.2,266,0.6,1.2
7.4,1,"1",6.775,5.5,0,0,0,0,44,3,0,0,15.25,100.75,250.25,0.25,4.75
25.2,0,"1",5.175,4,0,0,0,0,102,6,0,1,24.6,133.8,291.4,0.4,1.6
10.9,0,"1",9.85,5,0,0,0,0,69,4,0.25,0,23,118.25,256,1,1.5
9.8,1,"1",11.475,5.5,0,0,0,0,48,5,0.25,0,15.8,63.2,263.6,0.8,2.6
7.3,1,"1",10.32,5.6,0,0,0,0,43,3,0.2,0,28.2,140.8,227.6,0.6,3
12,1,"1",6.94,4.6,0,0,0,0,70,5,0,0,18.2,77.2,258,0.4,2.4
7.2,0,"1",5.23333333333333,2.66666666666667,0,0,0,0,32,4,0,0,23.4,101.2,224,1.2,2.6
11.6,1,"1",6.3,3.66666666666667,0,0,0,0,66,5,0,0,26.8,139.2,227,1,2
7.9,0,"1",7.625,4,0,0,0,0,49,3,0,0,29,114.2,251.6,0.2,1.8
11.9,0,"1",8.8,4.33333333333333,0,0,0,0,29,3,0,1,21,119.5,251.75,0.75,1.25
7.6,1,"1",6.4,4.25,0,0,0,0,36,4,0,0,30.75,94,266.75,1,1.5
12.5,0,"-1",7.475,4.25,0,0,0,0,35,4,0,1,33.2,115.2,281.2,0,2.4
16.5,1,"1",8.06,4.4,0,0,0,0,85,8,0,0,24.6,108.2,180,0.6,2.2
9,0,"1",5.125,1.75,0,0,0,0,10,2,0,1,21,85.6,182,0.8,4
30.2,0,"1",5.4,3.5,0,0,0,0,72,5,0,3,18.25,56,253.25,1,3
11.5,0,"1",10.38,3.8,0,0,0,0,65,5,0,0,24.25,119.75,194.75,1,2.75
15.3,0,"-1",11.02,4.2,0,0,0,0,43,5,0,1,15.6,79.2,214.6,0.4,2.6
21.4,0,"1",7.2,3.2,0,0,0,0,54,4,0,2,21.6,143.8,193.6,1,2.4
25.2,1,"-1",10.78,4.4,0,0,0,0,102,6,0,1,17.4,60.2,211.8,0.4,2.6
14.4,1,"1",17.54,6.2,0,0,0,0,74,7,0.2,0,25.25,62.25,230,0.5,3.25
16.4,0,"1",14.225,6.25,0,0,0,0,94,7,0.25,0,17.4,110.2,171,0.2,2.2
27.1,1,"1",10.1,6.25,0,0,0,0,101,8,0,1,26,152.25,202.75,0.75,4.5
34.3,0,"1",16.25,8.75,0,0,0,0,113,8,0.25,2,17,116,211.75,0.5,2.25
25.6,1,"1",23.05,10.5,0,0,0,0,96,4,0.5,2,17,154.5,206.25,0.5,1
15.9,0,"1",25.85,10.5,0,0,0,0,59,4,0.5,1,17,92.5,230.25,0.75,2.75
29.6,1,"1",23.86,9.2,0,0,0,0,64,5,0.4,2,25.5,152.75,192.5,0.25,1.75
37,0,"1",26.5,8.6,0,0.2,0.2,0.4,160,6,0.4,2,23.4,113.4,188.6,0.6,2
9.3,0,"1",28.48,7.6,0,0.2,0.2,0.4,53,4,0.4,0,15.6,138,192.8,0.6,3.4
14.8,1,"1",23.48,6.4,0,0.2,0.2,0.4,78,7,0.2,0,18.2,67.6,232.2,0.2,2.4
33.8,1,"1",21.32,6.8,0,0.2,0.2,0.4,108,8,0.2,2,26.4,174,176,1,1.6
12.1,0,"1",14.9,6.8,0,0,0,0,61,6,0.2,0,14,68.2,192,0.6,3.2
25.8,1,"1",13.72,7.4,0,0,0,0,78,6,0.2,2,22.6,142.4,212.2,0.6,1.8
37.6,0,"1",14.58,7.4,0,0,0,0,146,8,0.2,2,17.2,85.2,210.6,0.2,3.6
12.1,1,"1",20.75,9,0,0,0,0,31,3,0.25,1,29.25,203,227.25,0.25,2.25
35.7,1,"1",21.9,8.75,0,0,0,0,137,7,0.25,2,18.2,108.8,234.2,0.2,1.8
32.3,1,"1",13.55,11,0,0,0,0,143,9,0.5,1,19.25,127.75,179.75,0.25,1.75
16.9,0,"1",19.8,10.6666666666667,0,0,0,0,59,5,0.67,1,11.4,74.2,195,1,3.4
22,1,"1",19.075,9.75,0,0,0,0,90,7,0.5,1,24.25,128,191.25,0.75,3
27.7,0,"1",18.975,8,0,0,0,0,127,6,0.25,1,23.75,115.25,217.75,0.5,2.75
16.4,0,"1",14.14,7.4,0,0,0,0,94,7,0,0,17.8,72.6,252,0.8,3
11.8,1,"1",14.62,7,0,0,0,0,68,5,0,0,28.8,109.2,255.4,0.4,3.4
44.9,1,"1",15.54,7.8,0,0,0,0,149,9,0,3,25.6,89.8,266.8,0.6,2.8
28.5,1,"1",21.84,8.4,0,0,0,0,105,9,0.2,1,18.75,47.75,211,0.25,3.75
17.1,0,"1",25.4,9.5,0,0,0,0,71,4,0.5,1,25.75,93.5,292.5,1.25,3
12.8,1,"1",25.575,8.5,0,0,0,0,78,5,0.5,0,18.5,63.75,256.5,0.5,1.5
16.8,0,"1",25.825,8.5,0,0,0,0,98,7,0.5,0,24.75,117.75,268.5,1,2.75
22.7,0,"1",18.8,9.25,0,0,0,0,87,8,0.25,1,25,108.75,226.5,0.5,0.75
18.6,1,"1",17.35,9.5,0,0,0,0,96,3,0,1,21.8,158.4,206.6,0.2,1.8
15.1,0,"1",17.6,9.2,0,0,0,0,31,6,0,1,23.75,99.25,246.75,0.5,1.75
14,0,"1",21.875,8.25,0,0,0,0,50,3,0.5,1,22.6,112.6,286.8,0,1.2
30.8,1,"1",17.275,7.5,0,0,0,0,108,11,0.5,1,16.25,78,179,0.75,1.25
26.3,1,"1",18.15,8.25,0,0,0,0,113,6,0.5,1,26,124.25,245.5,0.5,2.5
8.7,1,"1",20.45,8.75,0,0,0,0,47,4,0.5,0,27.25,169,254.25,1.5,2.25
25.3,0,"1",18.1,8,0,0,0,0,113,5,0.4,1,28.8,150.8,302.6,1.2,0.8
20.8,0,"1",19.36,8.8,0,0,0,0,88,6,0.6,1,20.25,101.25,188.25,0.25,2
18.7,0,"1",15.125,7.25,0,0,0,0,87,4,0.25,1,14.75,95.25,200.25,0.25,2.25
16.4,1,"1",17.625,7,0,0,0,0,54,5,0.25,1,27.8,112.2,256.6,0.8,2.6
12.6,0,"1",15.4,8,0,0,0,0,86,4,0,0,17.6,73.8,257.4,0.4,2.8
32.2,1,"1",7,3.33333333333333,0,0,0,0,162,7,0.33,1,22,115,224.6,0.6,2
19.3,0,"1",13.3,4.75,0,0,0,0,93,4,0.5,1,21.4,110.6,286.6,0.6,1.6
24.9,0,"-1",14.5,4.6,0,0,0,0,109,5,0.4,1,16.2,134.2,211,0.8,3.2
8.6,1,"1",23.825,6.75,0,0,0,0,56,3,0.75,0,20,117.25,284,0.5,3.75
7.2,1,"1",6.34,4.2,0,0,0,0,32,4,0,0,11.8,115.8,144.2,1.2,1.2
10.5,0,"1",7.02,4.8,0,0,0,0,55,5,0,0,23.2,85.2,306,0.2,2.8
16.2,1,"1",7.025,5.25,0,0,0,0,82,8,0,0,31.5,135.25,244,0,2.75
10.6,0,"-1",8.05,6.5,0,0,0,0,36,7,0,0,17,162.5,154.25,0.75,2.25
15.7,1,"1",5.475,3.75,0,0,0,0,57,4,0,1,29,101.75,197,0.25,2.5
13,0,"1",9.4,4.5,0,0,0,0,70,6,0,0,32,146.5,256.75,1.5,0.5
9.1,1,"1",10.85,5.5,0,0,0,0,51,4,0,0,30.5,118.25,288.75,1,2.25
7.2,1,"1",10.725,6.25,0,0,0,0,42,3,0,0,20,96.25,288,1,3
12.8,1,"1",5.35,4.25,0,0,0,0,78,5,0,0,14.8,80,190.2,0.2,2.8
7.1,1,"1",6.175,4.25,0,0,0,0,31,4,0,0,17.8,64,219.2,1,4
7.1,0,"1",5.2,3,0,0,0,0,41,3,0,0,14.2,72.2,172.6,0.2,3.6
11.2,0,"1",11.4,4.6,0,0,0,0,62,5,0,0,19.2,62.6,223.6,1.2,2
12.5,1,"1",10.18,5.2,0,0,0,0,35,3,0,1,33.4,146.2,230.6,0.6,3
10.7,0,"1",7.775,4,0,0,0,0,27,2,0,0,26,84.6,234,0.8,2
21.2,1,"1",9.8,4.75,0,0.25,0,0,102,8,0,0,16.4,86.8,242.6,1,2.8
11.4,0,"1",12.325,6.25,0,0.25,0,0,24,3,0.25,1,26.25,125,228.5,0.5,2.5
14.8,1,"1",12.75,6,0,0.25,0,0,88,6,0.25,0,25,153.5,204.25,1,1.75
17.8,1,"1",10.42,7.6,0,0,0,0,78,4,0,1,24.8,138.8,249,0.8,1.6
21.7,0,"1",10.92,6.6,0,0,0,0,87,7,0,1,12.5,103.75,212.5,1,3.5
10.3,0,"1",12.625,7,0,0,0,0,43,6,0,0,24.4,128.6,232.8,0.8,1.6
10.8,0,"1",13.6,7.25,0,0,0,0,28,2,0,1,34.25,132.5,224.25,1,2.75
11.2,0,"1",7.275,5.5,0,0,0,0,62,5,0,0,17.75,84.25,252.5,0.75,2.25
14.9,1,"1",8.52,7,0,0,0,0,59,9,0,0,33.6,208.4,141,1,2
14.1,1,"1",6.2,5,0,0,0,0,81,7,0,0,28,144.75,276.5,0.25,1.5
15.9,0,"1",6.02,6.2,0,0,0,0,59,4,0,1,22.6,114.8,172.4,1.8,2.8
10.1,1,"1",8.02,6.4,0,0,0,0,41,6,0,0,21.25,125.75,216.25,1,2.75
8.2,1,"1",8.66,6.6,0,0,0,0,42,4,0,0,20.8,128.4,167.8,0.6,2.2
8.2,1,"1",7.48,5.8,0,0,0,0,42,4,0,0,25.2,115.8,195.6,0.8,2.2
8.5,0,"1",9.12,6.6,0,0,0,0,35,5,0,0,11.4,49,167.8,0.8,3.4
15.2,0,"1",7.14,5.2,0,0,0,0,72,8,0,0,26.4,149.8,216.4,0.6,1.8
14.7,1,"1",9.78,7.2,0,0,0,0,77,7,0,0,28,104.5,281.75,1,3.25
8.4,1,"1",11.6,9.25,0,0,0,0,34,5,0,0,27.4,112.2,247.8,1.2,2.6
7.7,1,"1",10.1,8.25,0,0,0,0,37,4,0,0,19,59.25,255,0.5,2.5
11.5,0,"1",8.225,6.25,0,0,0,0,25,3,0,1,20.25,178,169,0.5,2
8.1,0,"-1",7.42,4,0,0,0,0,41,4,0,0,19.8,175.6,167.8,1.4,2.8
15.6,1,"-1",7.36,4.6,0,0,0,0,46,5,0,1,15,117.4,202.2,0.4,2.6
15.5,0,"1",8.94,5,0,0,0,0,55,4,0,1,25.6,214.2,138.8,0.6,1.4
14.1,0,"1",7.675,5.25,0,0,0,0,41,4,0,1,16.6,86.4,253.6,0.4,2.6
9,1,"1",6.5,4,0,0,0,0,10,2,0,1,22.75,119.75,170.75,1,2.25
7.5,0,"1",5.775,4.5,0,0,0,0,45,3,0,0,21.4,147.2,175.8,0.6,2.6
11.5,1,"1",5.6,2.75,0,0,0,0,35,2,0,1,18.25,77.5,301.75,0.25,1.75
18.9,0,"1",8.75,5.75,0,0,0,0,19,5,0,2,22,142.25,221,0.5,3.25
14.2,1,"1",9.6,6.5,0,0,0,0,32,5,0,1,37.25,157.5,232.5,0.25,2.5
33.2,0,"1",9.48,6,0,0,0,0,98,8,0,1,22,93.5,195.5,0.25,3.25
7.3,1,"-1",15.4,6.8,0,0,0,0,3,1,0,1,21.2,106.4,206.2,0.2,2
18.9,1,"1",10.08,4.8,0,0,0,0,59,7,0,1,21,115.2,247.4,0.6,3
7.4,1,"1",5.26,1.6,0,0,0,0,4,1,0,1,25.6,131.4,284.8,0.8,2.6
19.6,1,"1",6.03333333333333,3.33333333333333,0,0,0,0,46,3,0,2,18.25,128.5,160.5,0.25,3.25
13.3,1,"1",6.4,3.8,0,0,0,0,33,4,0,1,18.2,131.2,193.2,0.6,1.4
7.7,1,"1",5.4,4.25,0,0,0,0,27,5,0,0,18.4,96.8,222.6,0.6,3
7.8,0,"1",5.38,3.4,0,0,0,0,48,3,0,0,14,103.4,152.4,0.6,3.6
7.5,1,"1",6.36,3.8,0,0,0,0,35,4,0,0,13,56.6,215.4,1.6,2.4
7.8,1,"1",5.92,3.6,0,0,0,0,38,4,0,0,13.4,104.8,188,1.2,3
10.3,0,"1",6.52,4,0,0,0,0,53,5,0,0,30,143.2,175,0.2,1.6
13.9,1,"1",6.475,4.5,0,0,0,0,39,4,0,1,15.6,141.2,155.8,0.2,4
11.5,0,"1",6.5,5.25,0,0,0,0,85,4,0,0,27.6,145,215.6,1.4,2.2
14.1,0,"1",7.13333333333333,5.33333333333333,0,0,0,0,61,8,0,0,16.75,102.75,146.5,0,4
7.2,0,"1",6.7,6.2,0,0,0,0,42,3,0,0,24,163.75,143.75,0.5,1
29.9,1,"1",8.24,6.6,0,0,0,0,129,8,0,1,24.8,132,231.8,0.6,1.4
12.7,0,"1",5.08,5.2,0,0,0,0,27,4,0,1,26.6,147.2,205.8,0.4,2.2
10.8,1,"1",7.34,5.6,0,0,0,0,58,5,0,0,24.8,137.2,228.4,1.6,3
9.6,1,"1",5.8,4.25,0,0,0,0,16,2,0,1,20.2,136.8,207.8,1,3.2
12.1,0,"1",7.5,2.25,0,0,0,0,71,5,0,0,14.8,105.6,214.6,0.4,3.6
11,0,"1",10.35,3.5,0,0,0,0,50,6,0,0,21.5,95.25,199,0.5,0.5
8.1,0,"1",8.525,5.25,0,0,0,0,51,3,0,0,21.5,95.75,208.25,0.25,3.25
8.1,1,"-1",8.8,5,0,0,0,0,11,1,0,1,28.8,122.6,286.4,0.6,1.6
12.1,1,"1",8.66,4.8,0,0,0,0,71,5,0,0,20.25,133.25,203.75,0.25,3.25
10.8,1,"1",9.46,4.8,0,0,0,0,58,5,0,0,12,112.5,171,1.5,2
12.7,1,"1",8.88,5.4,0,0,0,0,47,2,0,1,17.4,97.6,221.2,0.8,2.6
14.2,0,"1",9.82,4.4,0,0,0,0,72,7,0,0,18,109.5,238,0.5,4
9.3,1,"1",7.725,6.5,0,0,0,0,63,4,0,0,30.4,167.2,232.6,0,1.6
10.4,0,"1",6.2,3.75,0,0,0,0,54,5,0,0,21.6,72,297.4,0.8,2.4
8.5,0,"-1",7.3,4.25,0,0,0,0,55,3,0,0,23.8,145,261.6,1,2.4
19.5,1,"1",5.34,3.8,0,0,0,0,105,6,0,0,21.4,121.6,196.6,1,2
8.2,0,"1",9.62,6,0,0,0,0,12,1,0.2,1,28,105,245.4,0.2,2.8
13.7,0,"1",7.06,4.4,0,0,0,0,37,4,0,1,25.8,116.4,203.8,0.2,2.2
16.1,1,"1",5.72,4.2,0,0,0,0,61,4,0,1,34.25,157.25,256.75,0.25,2.75
16.1,1,"1",5.26666666666667,1,0,0,0,0,21,2,0,2,23,89.8,265.6,1,3.4
7.2,1,"1",7.975,1.75,0,0,0,0,2,1,0,1,18.5,91,210.75,0.75,3.75
7.1,0,"1",5.7,2.33333333333333,0,0,0,0,31,4,0,0,14.5,105.75,165,0.75,2.5
33.2,0,"1",6.625,4.25,0,0,0,0,82,7,0,3,13.8,128.2,171.4,0.8,3.6
10,0,"1",9.46,3.8,0,0,0,0,20,2,0,1,15.6,119.6,166.4,1.2,1.8
7.8,0,"1",10.975,4.5,0,0,0,0,38,4,0.25,0,21.75,97.5,167,0.25,1.75
9.6,1,"1",9.05,5,0,0,0,0,6,3,0,1,23.75,172.75,199.75,1.75,1.75
9,0,"1",11.5,7.2,0,0,0,0,50,4,0,0,15.8,93,181.6,0.8,2.6
21.4,1,"1",10.5,7,0,0,0,0,104,8,0,0,15.25,102.75,171.25,1.5,2.5
25.6,0,"1",10.96,6.6,0,0,0,0,66,7,0.2,2,18.6,133.4,202.8,0.8,1.8
17.2,0,"1",13.22,6.8,0,0,0,0,92,8,0.2,0,12.2,109.8,153.8,1.2,3.2
24.1,1,"1",15.94,8,0,0,0,0,101,5,0.2,1,14.2,148.2,158,0.2,1.2
7.7,0,"1",11.675,5.25,0,0,0,0,37,4,0.25,0,32.8,190,218.4,0.6,1.2
9.6,1,"1",9.3,4.75,0,0,0,0,46,5,0.25,0,14.2,131.8,153.8,1,2.6
12.1,0,"1",10.32,7.2,0,0,0,0,61,6,0,0,15.4,121.6,168.8,0,2
15.9,1,"1",11.26,8.2,0,0,0,0,89,7,0,0,16.5,116.25,208,0.75,2.75
14.6,0,"1",11.16,7.8,0,0,0,0,56,3,0,1,8.8,80.6,149.2,0.6,4.6
14.8,1,"1",11.1,8.4,0,0,0,0,78,7,0,0,20,165,226,0.75,3.5
17.5,0,"1",12.24,8.2,0,0,0,0,55,6,0,1,18.4,116,232.4,0,3.4
8.8,0,"1",9.1,5.5,0,0,0,0,38,5,0,0,18,102.8,187.4,1.2,3
7.1,1,"1",6.925,6.5,0,0,0,0,51,2,0,0,25.8,165.6,199.2,1,2.6
48.4,0,"1",8.02,5.6,0,0,0,0,214,12,0,2,30.8,126.4,307.4,1,2
9.9,0,"1",15.66,7.4,0,0,0,0,19,2,0.2,1,28.25,190,139.25,0.75,1.25
8.1,1,"1",12,7,0,0,0,0,31,5,0,0,16.4,107,199.6,0.2,3.6
17.4,0,"1",15.05,9.5,0,0,0,0,84,7,0,0,18,81.2,191.8,0.8,2.8
17.5,1,"1",10.84,5.4,0,0,0,0,55,6,0,1,25.8,95.2,149.8,0.4,1.8
14.9,0,"1",13.68,6,0,0,0,0,79,7,0,0,14.75,101.5,229,0.25,2.75
7.4,1,"1",12.66,6.8,0,0,0,0,44,3,0,0,14.4,90,225.8,0.4,2.2
38.1,1,"1",10.825,6.75,0,0,0,0,101,7,0,3,23.5,105.25,231.25,0.5,2.25
8,1,"1",15.975,7.5,0,0,0,0,50,3,0.25,0,16.4,83.8,189.8,0.4,1.4
10.4,0,"1",14.25,6.5,0,0,0,0,24,2,0.25,1,23.75,126.75,250.25,1,1
13.3,1,"1",15.975,6.75,0,0,0,0,73,6,0.25,0,23,152.75,191.25,0.5,2.25
17.7,1,"1",17.45,6.75,0,0,0,0,97,8,0.25,0,24,105.6,213.8,0.6,2.6
8.5,0,"1",7.1,1,0,0,0,0,15,1,0,1,14.75,94.25,176.25,1,3
13.5,0,"1",6.36,4.4,0,0,0,0,45,3,0,1,23.2,130,277,0.4,1.8
8.5,0,"1",7.16,4.4,0,0,0,0,55,3,0,0,21.25,95.5,239.25,0.75,3.75
13,0,"1",17.64,7.2,0,0,0,0,30,4,0.2,1,21,83.6,274,0.6,1.8
7.9,0,"1",12.975,5.75,0,0,0,0,39,4,0,0,17,102,271.8,0.6,2.4
28.3,1,"1",14.95,7,0,0,0,0,53,5,0,3,28.8,141.2,271,0.8,1.2
17.2,0,"1",13.7,6.25,0,0,0,0,22,3,0,2,23.75,87.75,208.25,0.5,1.75
13,1,"1",14.75,6,0,0,0,0,40,3,0,1,17.2,103.6,223.4,1.2,2.2
15.1,1,"1",9.6,3,0,0,0,0,51,4,0,1,25.6,110.2,203,0.4,1.8
12.6,0,"1",15.05,7,0,0,0,0,96,3,0.5,0,19.75,104.5,292.5,0,1.75
17.8,0,"1",12.35,6.25,0,0,0,0,68,5,0.25,1,18,86,210,0.75,3
10.5,1,"1",16.325,8.5,0,0,0,0,25,2,0.25,1,25,104.6,275.2,0,1.2
21.8,0,"-1",11.9,6,0,0,0,0,48,5,0,2,28.5,136,222.75,0.25,0.75
13.2,0,"1",5.2,2.66666666666667,0,0,0,0,32,4,0,1,26.5,148.75,167.5,1.25,3.25
26,1,"1",14,6.25,0,0,0,0,100,7,0.25,1,25.5,129.5,258.25,1,1.75
25.7,1,"1",19.6,7.75,0,0,0,0,117,5,0.25,1,26,72,259.75,0.75,3.5
21.1,0,"1",23.95,7.75,0,0,0,0,101,8,0.5,0,26,156.6,246,0.4,1.6
25.4,0,"1",21.3,8.75,0,0,0,0,134,9,0.5,0,15.25,90,241.25,1.5,1.5
8.6,0,"1",24.55,10.5,0,0,0,0,46,4,0.75,0,32.8,134.6,275.8,0.2,2.4
28.6,1,"1",21.36,10.4,0,0,0,0,76,9,0.6,2,18.2,78.8,204.6,1,2
34.7,0,"1",16.74,11.2,0,0,0,0,147,11,0.4,1,20.5,134,181,0.75,1.25
27.6,1,"1",19.46,11.6,0,0,0,0,96,10,0.4,1,18.4,100.6,261.4,2,2.6
8.6,1,"1",19.9,12.2,0,0,0,0,46,4,0.2,0,27.8,67.4,332.8,1.2,2.2
19.6,0,"1",19.9,12,0,0,0,0,86,5,0.2,1,27.5,143,241.25,0.75,0.75
9.8,0,"1",15.54,8.2,0,0,0,0,58,4,0.2,0,28,145.5,219.75,0.5,1.25
16.5,1,"1",14.88,8.2,0,0,0,0,75,3,0.2,1,32.75,138,216.5,0.25,2
9.8,0,"1",16.32,7.4,0,0,0,0,42,4,0.2,0,19.4,84.6,225,1,3.4
15.3,0,"1",14.32,7.8,0,0,0,0,43,5,0.2,1,21.6,143.4,193.2,1.8,3
13.1,1,"1",12.85,7,0,0,0,0,71,6,0,0,24.5,116.25,226.25,1.25,1.25
15.1,0,"1",11.25,8.5,0,0,0,0,51,4,0,1,26,177.6,185.6,0.4,1.8
8.3,1,"1",12.575,9,0,0,0,0,53,3,0,0,17,70.6,164.2,1.4,2.6
28.7,0,"1",9.5,7.2,0,0,0,0,78,8,0,2,15,57.8,219.4,0.8,2.2
9.1,0,"1",16.66,6,0,0,0,0,11,2,0.2,1,12.8,86.4,209.8,0.6,3.6
10.8,1,"1",14.54,5.4,0,0,0,0,58,5,0.2,0,20.8,67.8,204.8,1.2,1.6
11.7,1,"-1",14.22,5.2,0,0,0,0,57,6,0.2,0,27.75,113.75,277.75,0.25,3
9.1,0,"1",6.95,6,0,0,0,0,51,4,0,0,20.4,156.8,186,1,1
17.4,1,"1",6.525,5.75,0,0,0,0,74,4,0,1,34.2,173.4,262.6,0.2,1.2
8.8,1,"1",7.95,5,0,0,0,0,38,5,0,0,16.8,106.4,162,1.2,2.8
9.8,0,"1",8.12,5.4,0,0,0,0,58,4,0,0,23,98.4,229.4,0.6,2.4
12.5,1,"1",9.76,5.6,0,0,0,0,65,6,0,0,24.2,147.2,242,0.4,1.8
7.5,0,"-1",11.52,6.8,0,0,0,0,35,4,0,0,17.2,87.8,211,0.6,3.2
25.1,0,"1",7.76,4.2,0,0,0,0,121,4,0,1,18.4,120.4,217.6,0.6,2
11.7,0,"1",12.02,5.4,0,0,0,0,87,3,0.2,0,23.8,184,189,0.6,1.6
18.5,1,"1",13.8,5.6,0,0,0,0,65,6,0.2,1,18.6,118.8,148.6,0.6,1.6
20,1,"1",17.25,6.5,0,0,0,0,70,7,0.25,1,13.75,119,156.75,0.5,1.5
21.6,0,"1",18.825,7.75,0,0,0,0,86,7,0.25,1,23.5,136,222.75,1.25,2.25
7.6,1,"1",17.95,7.75,0,0,0,0,36,4,0,0,21.25,122.5,238.25,1,1.25
18.8,0,"1",16.925,7.5,0,0,0,0,28,4,0,2,29,148.6,246,0.8,1.6
13.3,0,"1",17,7.25,0,0,0,0,73,6,0,0,16.25,84.75,164.75,1.75,1.5
27.3,1,"1",16.26,7.2,0,0,0,0,93,6,0,2,19.4,106.6,207.6,0.8,1.8
