Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
70,862446579,Nwalterstein (1/2),0,162.7,DST Ravens  WR Michael Crabtree RB Mark Ingram WR Julio Jones WR DeAndre Hopkins RB Jerick McKinnon FLEX Javorius Allen TE George Kittle QB Deshaun Watson,,John Brown,2.61%,15.3
70,863641415,Nwalterstein (2/2),0,162.7,DST Ravens  WR Michael Crabtree RB Mark Ingram WR Julio Jones WR DeAndre Hopkins RB Jerick McKinnon FLEX Javorius Allen TE George Kittle QB Deshaun Watson,,Matt Ryan,2.44%,12.92
72,863478596,JMason925 (1/5),0,162.2,DST Ravens  TE Darren Fells WR Antonio Brown RB Mark Ingram WR Keenan Allen WR DeAndre Hopkins FLEX Jerick McKinnon QB Kevin Hogan RB Javorius Allen,,Le'Veon Bell,2.44%,31.1
72,863478597,JMason925 (2/5),0,162.2,DST Ravens  TE Darren Fells WR Antonio Brown RB Mark Ingram WR Keenan Allen WR DeAndre Hopkins FLEX Jerick McKinnon QB Kevin Hogan RB Javorius Allen,,Jaron Brown,2.26%,4
72,863478598,JMason925 (3/5),0,162.2,DST Ravens  TE Darren Fells WR Antonio Brown RB Mark Ingram WR Keenan Allen WR DeAndre Hopkins FLEX Jerick McKinnon QB Kevin Hogan RB Javorius Allen,,Jordy Nelson,2.26%,12
72,863478599,JMason925 (4/5),0,162.2,DST Ravens  TE Darren Fells WR Antonio Brown RB Mark Ingram WR Keenan Allen WR DeAndre Hopkins FLEX Jerick McKinnon QB Kevin Hogan RB Javorius Allen,,Martellus Bennett,2.09%,4.2
72,863478600,JMason925 (5/5),0,162.2,DST Ravens  TE Darren Fells WR Antonio Brown RB Mark Ingram WR Keenan Allen WR DeAndre Hopkins FLEX Jerick McKinnon QB Kevin Hogan RB Javorius Allen,,Doug Martin,2.09%,15.4
77,861026026,THEROBBOB20,0,161.9,RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Adam Thielen FLEX Kareem Hunt WR Taylor Gabriel QB Deshaun Watson DST Broncos  TE Evan Engram,,Coby Fleener,1.92%,0
78,861456390,SoulChild,0,161.2,TE Zach Miller RB Mark Ingram WR Julio Jones WR DeAndre Hopkins RB Jerick McKinnon WR Adam Thielen QB Deshaun Watson DST Broncos  FLEX DeMarco Murray,,Terrelle Pryor Sr.,1.92%,5.3
79,863694025,amig123,0,161.1,RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Jarvis Landry WR Jamison Crowder FLEX Kareem Hunt QB Deshaun Watson DST Broncos  TE Evan Engram,,Andre Ellington,1.92%,0
80,863341325,johannes22 (4/5),0,160.48,DST Raiders  QB Tom Brady FLEX Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Mike Evans RB Todd Gurley II TE Evan Engram WR Eric Decker,,Carson Palmer,1.92%,21.92
81,861420643,a_17,0,160.2,TE Zach Miller WR Michael Crabtree RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Davante Adams FLEX Kareem Hunt QB Deshaun Watson DST Broncos ,,Tyler Higbee,1.92%,1
81,862090376,0_2_60mph,0,160.2,TE Zach Miller WR Michael Crabtree RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Davante Adams FLEX Kareem Hunt QB Deshaun Watson DST Broncos ,,Jay Ajayi,1.74%,16
81,863082606,Firedog50,0,160.2,TE Zach Miller WR Michael Crabtree RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Davante Adams FLEX Kareem Hunt QB Deshaun Watson DST Broncos ,,Texans ,1.74%,22
81,863682196,mcush,0,160.2,TE Zach Miller WR Michael Crabtree RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Davante Adams FLEX Kareem Hunt QB Deshaun Watson DST Broncos ,,Rob Gronkowski,1.74%,26.3
85,863668819,erocksya2,0,159.74,DST Saints  QB Drew Brees RB Mark Ingram TE Jordan Reed RB Jerick McKinnon WR Amari Cooper WR Michael Thomas WR Adam Thielen FLEX Kareem Hunt,,Chiefs ,1.74%,4
86,863194568,redmond27,0,159.2,DST Falcons  WR Golden Tate FLEX Mark Ingram RB Jerick McKinnon WR Adam Thielen TE Austin Hooper RB Kareem Hunt QB Deshaun Watson WR T.Y. Hilton,,Roger Lewis,1.57%,2.5
87,861440459,Srekcap (1/5),0,159.1,RB Mark Ingram RB Jerick McKinnon WR Michael Thomas WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos  TE Evan Engram WR Rishard Matthews,,Tom Brady,1.57%,17.18
87,861440460,Srekcap (2/5),0,159.1,RB Mark Ingram RB Jerick McKinnon WR Michael Thomas WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos  TE Evan Engram WR Rishard Matthews,,JuJu Smith-Schuster,1.39%,6.2
87,861440461,Srekcap (3/5),0,159.1,RB Mark Ingram RB Jerick McKinnon WR Michael Thomas WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos  TE Evan Engram WR Rishard Matthews,,Brian Hoyer,1.39%,1.36
87,861440462,Srekcap (4/5),0,159.1,RB Mark Ingram RB Jerick McKinnon WR Michael Thomas WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos  TE Evan Engram WR Rishard Matthews,,Randall Cobb,1.39%,5.8
