Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
703,853488181,Lewy_v2,0,135.86,DST Ravens  FLEX Danny Amendola WR DeSean Jackson TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans QB Jameis Winston RB Todd Gurley II,,,
703,854043630,alexhead93,0,135.86,RB Kareem Hunt FLEX Kendall Wright DST Rams  WR Jaron Brown TE Cameron Brate WR Chris Hogan QB Carson Wentz RB Todd Gurley II WR Devin Funchess,,,
703,854366104,eze87,0,135.86,DST Cardinals  QB Josh McCown WR Dez Bryant FLEX Randall Cobb WR T.Y. Hilton RB Le'Veon Bell RB James White WR Chris Hogan TE Austin Seferian-Jenkins,,,
703,852398938,val316,0,135.86,DST Ravens  TE Antonio Gates WR Travis Benjamin FLEX Le'Veon Bell WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston RB Elijah McGuire,,,
707,853777183,takpatriot,0,135.78,FLEX Lamar Miller TE Travis Kelce DST Vikings  QB Jay Cutler RB LeSean McCoy WR T.Y. Hilton WR Jarvis Landry RB Duke Johnson Jr. WR Devin Funchess,,,
708,853429857,Wulfgar17,0,135.76,DST Dolphins  TE Jared Cook FLEX Jaron Brown RB Le'Veon Bell RB James White WR Chris Hogan WR Mike Evans WR Nelson Agholor QB Jameis Winston,,,
709,853755200,PetrGibbons,0,135.66,FLEX Lamar Miller TE Zach Miller DST Dolphins  RB Bilal Powell WR T.Y. Hilton RB Le'Veon Bell WR Mike Evans WR Donte Moncrief QB Jameis Winston,,,
709,853836082,Froggah,0,135.66,RB Kareem Hunt RB Jordan Howard DST Eagles  WR Jeremy Maclin TE Zach Ertz WR Alshon Jeffery FLEX Jarvis Landry QB Carson Wentz WR Nelson Agholor,,,
709,853081826,patmygilkey,0,135.66,DST Chiefs  TE Zach Miller WR Dez Bryant RB Le'Veon Bell WR Jarvis Landry WR Mike Evans QB Jameis Winston FLEX Duke Johnson Jr. RB Wayne Gallman,,,
712,853933425,dbk1215,0,135.64,RB Latavius Murray DST Vikings  QB Carson Palmer WR DeSean Jackson WR Dez Bryant FLEX Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins RB Duke Johnson Jr.,,,
713,853648917,fantasygod2286,0,135.56,DST Eagles  RB Frank Gore WR DeSean Jackson FLEX Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Mike Evans RB Thomas Rawls QB Jameis Winston,,,
713,854066097,cknmay,0,135.56,FLEX Will Fuller V DST Cowboys  RB Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Mike Evans WR Tyrell Williams QB Jameis Winston RB Duke Johnson Jr.,,,
713,854454179,almanacher,0,135.56,DST Bills  WR DeSean Jackson WR Dez Bryant RB Bilal Powell FLEX T.Y. Hilton WR Jarvis Landry TE Austin Seferian-Jenkins QB Jameis Winston RB Todd Gurley II,,,
716,851399023,MarcusKatkin,0,135.46,FLEX Latavius Murray DST Bills  RB Frank Gore WR Dez Bryant RB Le'Veon Bell WR Chris Hogan WR Mike Evans QB Jameis Winston TE George Kittle,,,
716,853588304,SweaterDog,0,135.46,DST Eagles  WR Jordy Nelson WR Dez Bryant TE Cameron Brate WR Chris Hogan FLEX Austin Seferian-Jenkins QB Jameis Winston RB Duke Johnson Jr. RB Todd Gurley II,,,
716,853727720,Troveur,0,135.46,DST Eagles  FLEX Danny Amendola WR DeSean Jackson RB Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
719,851802239,danimalJojo,0,135.36,DST Vikings  WR DeSean Jackson FLEX LeGarrette Blount WR A.J. Green RB Le'Veon Bell TE Cameron Brate WR Paul Richardson RB Ameer Abdullah QB Jameis Winston,,,
719,854360182,FuzzyHB,0,135.36,DST Bills  WR DeSean Jackson WR Aldrick Robinson RB Le'Veon Bell FLEX James White WR Chris Hogan TE Austin Seferian-Jenkins QB Jameis Winston RB Ezekiel Elliott,,,
721,851698116,T9MILES,0,135.32,FLEX Lamar Miller DST Panthers  QB Tom Brady RB Jonathan Stewart WR Dez Bryant WR T.Y. Hilton WR Jarvis Landry TE Austin Seferian-Jenkins RB Ezekiel Elliott,,,
721,852656386,Dltaman100,0,135.32,WR DeAndre Hopkins RB Jordan Howard DST 49ers  QB Tom Brady WR Danny Amendola TE Jared Cook FLEX Jaron Brown WR Jarvis Landry RB Leonard Fournette,,,
721,852962314,Dirtbag2002,0,135.32,WR DeAndre Hopkins DST Jets  QB Tom Brady RB DeMarco Murray FLEX Jeremy Maclin TE Cameron Brate WR Chris Hogan WR Mike Evans RB Wayne Gallman,,,
721,852630530,KC2149,0,135.32,WR Will Fuller V FLEX Adam Thielen DST Ravens  QB Tom Brady RB Le'Veon Bell TE Cameron Brate WR Adam Humphries WR Brandin Cooks RB Duke Johnson Jr.,,,
725,853709641,campbench,0,135.26,WR Will Fuller V FLEX Stefon Diggs DST Vikings  RB Frank Gore WR Jarvis Landry TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Leonard Fournette,,,
725,854337343,BlackHalstead,0,135.26,DST Lions  WR Danny Amendola RB Andre Ellington FLEX Randall Cobb WR Jarvis Landry WR Mike Evans QB Jameis Winston TE Hunter Henry RB Leonard Fournette,,,
725,852760396,Lock_squad,0,135.26,RB Tarik Cohen DST Ravens  WR DeSean Jackson RB Bilal Powell WR Antonio Brown WR T.Y. Hilton QB Jameis Winston FLEX Duke Johnson Jr. TE Evan Engram,,,
728,854353047,09stevegards,0,135.22,DST Cardinals  WR Jordy Nelson QB Philip Rivers WR DeSean Jackson WR Pierre Garcon TE Charles Clay RB LeGarrette Blount FLEX Zach Ertz RB Leonard Fournette,,,
729,852167483,SFCSULLI,0,135.16,DST Rams  FLEX Frank Gore WR Danny Amendola WR Dez Bryant WR Randall Cobb TE Austin Seferian-Jenkins QB Jameis Winston RB Todd Gurley II RB Leonard Fournette,,,
729,852793239,Nwalterstein,0,135.16,DST Eagles  WR Dez Bryant WR T.Y. Hilton FLEX Austin Seferian-Jenkins WR DeVante Parker RB Melvin Gordon QB Jameis Winston RB Todd Gurley II TE Evan Engram,,,
729,853033378,Capdaddy06,0,135.16,WR Adam Thielen DST Cardinals  WR Larry Fitzgerald FLEX Andre Ellington RB Le'Veon Bell TE Cameron Brate WR Chris Hogan QB Jameis Winston RB Duke Johnson Jr.,,,
729,853331549,tdgolf1,0,135.16,DST Ravens  WR Jordy Nelson WR Danny Amendola WR DeSean Jackson FLEX Jaron Brown RB Le'Veon Bell TE Cameron Brate RB James White QB Jameis Winston,,,
729,853449379,luckhk,0,135.16,DST Bills  WR Pierre Garcon FLEX Jermaine Kearse WR Jaron Brown WR T.Y. Hilton RB Le'Veon Bell RB Carlos Hyde TE Cameron Brate QB Jameis Winston,,,
729,853936644,coldrogo,0,135.16,DST Bills  WR DeSean Jackson WR Dez Bryant TE Charles Clay WR T.Y. Hilton QB Jameis Winston RB Duke Johnson Jr. RB Todd Gurley II FLEX Christian McCaffrey,,,
729,854070726,jetblackx,0,135.16,FLEX Latavius Murray DST Eagles  WR T.Y. Hilton RB Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
729,854149191,dkdk21,0,135.16,TE Zach Miller DST Eagles  RB Jonathan Stewart FLEX Jeremy Maclin WR Dez Bryant WR T.Y. Hilton RB Le'Veon Bell WR Mike Evans QB Jameis Winston,,,
729,854291692,paul.wrapp,0,135.16,WR Deonte Thompson DST Jets  RB Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston FLEX Wendell Smallwood,,,
738,851737075,highlandsjc,0,135.06,DST Eagles  WR Danny Amendola FLEX Jarvis Landry WR Mike Evans WR Adam Humphries RB Melvin Gordon QB Jameis Winston RB Ezekiel Elliott TE Evan Engram,,,
738,852651489,dwalke16,0,135.06,DST Eagles  WR Danny Amendola RB Le'Veon Bell RB James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston FLEX Ezekiel Elliott,,,
738,853341915,gon4birdie,0,135.06,DST Lions  RB Marshawn Lynch RB Bilal Powell WR Jaron Brown WR T.Y. Hilton TE Cameron Brate WR Chris Hogan QB Jameis Winston FLEX Ezekiel Elliott,,,
738,853569757,dhook42,0,135.06,DST Eagles  WR Danny Amendola RB Le'Veon Bell FLEX James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
738,853819890,kaoster,0,135.06,DST Eagles  WR Danny Amendola FLEX Le'Veon Bell RB James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
738,853979308,goguma187,0,135.06,DST Eagles  WR Danny Amendola RB Le'Veon Bell FLEX James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
738,853986069,maverickgold,0,135.06,DST Eagles  WR Danny Amendola RB Le'Veon Bell FLEX James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
738,854020067,nkjchamp,0,135.06,DST Eagles  WR Danny Amendola RB Le'Veon Bell RB James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston FLEX Ezekiel Elliott,,,
738,854067579,Talapia69,0,135.06,DST Eagles  WR Danny Amendola RB Le'Veon Bell RB James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston FLEX Ezekiel Elliott,,,
738,854183805,Nufan55,0,135.06,DST Eagles  WR Danny Amendola FLEX Le'Veon Bell RB James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
738,854191987,KevinYeah,0,135.06,DST Eagles  WR Danny Amendola RB Le'Veon Bell FLEX James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
738,854285226,Nando5921,0,135.06,DST Eagles  WR Danny Amendola RB Le'Veon Bell RB James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston FLEX Ezekiel Elliott,,,
750,852383333,papagates,0,134.96,FLEX Jordan Howard TE Zach Miller DST Eagles  WR Dez Bryant WR T.Y. Hilton RB Le'Veon Bell WR Jarvis Landry RB Ameer Abdullah QB Jameis Winston,,,
750,852413775,abecks23,0,134.96,WR Will Fuller V TE Zach Miller DST Bills  RB Frank Gore WR Dez Bryant RB Le'Veon Bell FLEX Jarvis Landry WR Mike Evans QB Jameis Winston,,,
750,854454693,sethwagner45,0,134.96,TE Travis Kelce WR Stefon Diggs DST Seahawks  RB Marshawn Lynch RB DeMarco Murray WR T.Y. Hilton FLEX James White WR Jarvis Landry QB Jameis Winston,,,
753,851702242,packers827,0,134.86,WR Will Fuller V TE Kyle Rudolph DST Ravens  RB Le'Veon Bell FLEX Javorius Allen WR Adam Humphries WR DeVante Parker QB Jameis Winston RB Ezekiel Elliott,,,
753,852792333,venny,0,134.86,DST Dolphins  RB Doug Martin TE Charles Clay RB Andre Ellington FLEX James White WR Chris Hogan WR Mike Evans WR Brandin Cooks QB Jameis Winston,,,
753,854073677,lockedin2313,0,134.86,FLEX DeAndre Hopkins WR Kendall Wright DST Rams  RB LeGarrette Blount WR Jaron Brown TE Zach Ertz WR Chris Hogan QB Carson Wentz RB Todd Gurley II,,,
753,854017340,bqing1,0,134.86,DST Bills  WR Danny Amendola TE Austin Seferian-Jenkins FLEX Mike Evans WR Adam Humphries RB Melvin Gordon WR Brandin Cooks QB Jameis Winston RB Todd Gurley II,,,
757,851963359,Vindex24,0,134.76,DST Dolphins  WR Dez Bryant RB LeGarrette Blount WR T.Y. Hilton TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Ezekiel Elliott FLEX Evan Engram,,,
757,854265599,MrTuttle05,0,134.76,DST Cowboys  WR Dez Bryant TE Dwayne Allen RB Le'Veon Bell WR Chris Hogan WR Adam Humphries RB Melvin Gordon QB Jameis Winston FLEX Todd Gurley II,,,
757,851814507,mbloodworth8,0,134.76,DST Bills  WR Danny Amendola TE Martellus Bennett RB Andre Ellington RB Le'Veon Bell WR Chris Hogan WR Adam Humphries QB Jameis Winston FLEX Ezekiel Elliott,,,
757,851875291,nfl_man2016,0,134.76,TE Zach Miller DST Steelers  WR Danny Amendola WR DeSean Jackson WR T.Y. Hilton RB Le'Veon Bell FLEX Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
757,852209718,emhender,0,134.76,DST Dolphins  WR Danny Amendola WR Dez Bryant RB Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. FLEX Evan Engram,,,
757,853314492,izaak77b,0,134.76,TE Travis Kelce DST Vikings  WR DeSean Jackson QB Matthew Stafford WR Golden Tate RB Jacquizz Rodgers RB Mike Gillislee WR Chris Hogan FLEX Melvin Gordon,,,
763,853824781,ottisg,0,134.74,QB Deshaun Watson FLEX Lamar Miller WR Will Fuller V DST Texans  TE Delanie Walker RB Marshawn Lynch WR DeSean Jackson WR Antonio Brown RB Todd Gurley II,,,
763,854084339,kpowers75,0,134.74,DST Chiefs  FLEX Jordan Howard TE Delanie Walker WR DeSean Jackson WR Dez Bryant WR Terrance Williams RB Le'Veon Bell QB Dak Prescott RB Aaron Jones,,,
765,854300313,Vikram211,0,134.66,DST Ravens  WR Jordy Nelson WR Dez Bryant RB Bilal Powell FLEX Andre Ellington WR T.Y. Hilton RB Jay Ajayi TE Austin Seferian-Jenkins QB Jacoby Brissett,,,
766,853438139,chappy23,0,134.56,WR Will Fuller V FLEX Adam Thielen DST Bills  WR Danny Amendola RB Le'Veon Bell WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. TE Hunter Henry,,,
766,853556904,Scottg85,0,134.56,DST Bills  FLEX Dez Bryant RB Andre Ellington RB Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries QB Jameis Winston,,,
768,852677548,golfnn,0,134.54,FLEX Will Fuller V DST Giants  QB Aaron Rodgers WR Jordy Nelson WR Danny Amendola RB Carlos Hyde TE Austin Seferian-Jenkins WR Adam Humphries RB Leonard Fournette,,,
769,854256171,reddog0612,0,134.46,DST Eagles  RB Frank Gore WR T.Y. Hilton FLEX Le'Veon Bell WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
770,854375132,jnormandia,0,134.44,DST Panthers  QB Aaron Rodgers WR Jordy Nelson WR T.Y. Hilton FLEX Zach Ertz TE Austin Seferian-Jenkins WR Ricardo Louis RB Todd Gurley II RB Wayne Gallman,,,
771,852586192,doherty65,0,134.36,WR DeAndre Hopkins WR Deonte Thompson DST Lions  RB Frank Gore TE Delanie Walker WR DeSean Jackson FLEX T.Y. Hilton RB Le'Veon Bell QB Jameis Winston,,,
771,853486012,Quake211,0,134.36,DST Cowboys  WR Danny Amendola WR Dez Bryant FLEX T.Y. Hilton RB Le'Veon Bell TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
771,852865530,jcox1995,0,134.36,FLEX Tyreek Hill DST Cardinals  WR Dez Bryant TE Cameron Brate WR Chris Hogan WR Jarvis Landry QB Jameis Winston RB Duke Johnson Jr. RB Todd Gurley II,,,
771,854283589,Geir,0,134.36,DST Bills  WR Brandon Marshall WR Dez Bryant FLEX Eddie Lacy RB Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans RB Melvin Gordon QB Jameis Winston,,,
775,852527907,EWB4969,0,134.32,DST Ravens  QB Brian Hoyer WR Dez Bryant FLEX Andre Ellington TE Dwayne Allen WR Jarvis Landry WR Mike Evans RB Todd Gurley II RB Leonard Fournette,,,
775,852831052,James_BaLL,0,134.32,WR Will Fuller V DST Dolphins  QB Tom Brady FLEX Jordy Nelson WR DeSean Jackson TE Charles Clay RB Bilal Powell RB LeGarrette Blount WR T.Y. Hilton,,,
777,851302761,JMUPT,0,134.26,RB Latavius Murray DST Bills  WR Danny Amendola RB Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston FLEX Duke Johnson Jr.,,,
778,852780800,lovinggang,0,134.24,RB Latavius Murray DST Browns  QB Aaron Rodgers WR Jaron Brown TE Cameron Brate WR Chris Hogan WR DeVante Parker FLEX Kelvin Benjamin RB Leonard Fournette,,,
779,852662141,sminttadent,0,134.22,DST Cardinals  QB Philip Rivers WR Jeremy Maclin WR Dez Bryant WR Kenny Stills RB Le'Veon Bell TE Tyler Kroft RB Melvin Gordon FLEX Ezekiel Elliott,,,
780,850972219,TKAPP,0,134.16,DST Dolphins  WR Jordy Nelson WR Dez Bryant FLEX Andre Ellington RB Carlos Hyde TE Cameron Brate WR Jarvis Landry QB Jameis Winston RB Christian McCaffrey,,,
780,851692161,carsonpalmer1,0,134.16,RB Latavius Murray DST Ravens  WR Jordy Nelson WR Dez Bryant RB Andre Ellington FLEX T.Y. Hilton TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston,,,
780,853512103,sdmcclanahan,0,134.16,DST Eagles  RB Marshawn Lynch FLEX DeSean Jackson WR Dez Bryant WR T.Y. Hilton WR Chris Hogan QB Jacoby Brissett RB Todd Gurley II TE Evan Engram,,,
780,853970882,DirtyBirds26,0,134.16,DST Jets  WR Jaron Brown WR Randall Cobb RB Le'Veon Bell FLEX Cameron Brate TE Austin Seferian-Jenkins WR DeVante Parker RB Melvin Gordon QB Jameis Winston,,,
784,852451899,destroyer00,0,134.14,DST Jets  QB Carson Palmer TE Jason Witten WR Larry Fitzgerald FLEX Danny Amendola WR Dez Bryant WR Golden Tate RB Bilal Powell RB Melvin Gordon,,,
785,851743315,sn1p3r31,0,134.06,DST Vikings  WR Danny Amendola RB Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans FLEX Adam Humphries QB Jameis Winston RB Duke Johnson Jr.,,,
785,852232053,charlestah,0,134.06,WR Will Fuller V DST Cowboys  WR Jordy Nelson RB Le'Veon Bell TE Cameron Brate WR Mike Evans FLEX J.D. McKissic QB Jameis Winston RB Aaron Jones,,,
785,852443924,dacoltz,0,134.06,DST Eagles  WR Danny Amendola WR Dez Bryant TE Dwayne Allen RB Le'Veon Bell WR Adam Humphries RB Melvin Gordon QB Jameis Winston FLEX Todd Gurley II,,,
785,853180126,LeeroyJenkem,0,134.06,DST Eagles  WR DeSean Jackson TE Cameron Brate FLEX James White WR Mike Evans WR Sammy Watkins RB Melvin Gordon QB Jameis Winston RB Todd Gurley II,,,
785,853580020,uGottaJuanIt,0,134.06,FLEX Lamar Miller RB Kareem Hunt TE Travis Kelce DST Bills  WR T.Y. Hilton RB Le'Veon Bell WR TJ Jones WR Adam Humphries QB Jameis Winston,,,
785,853743357,GronkYouVeryMuch,0,134.06,TE Kyle Rudolph DST Raiders  WR DeSean Jackson RB Bilal Powell WR Chris Hogan WR Brandin Cooks QB Jameis Winston FLEX Derrick Henry RB Leonard Fournette,,,
791,853156650,theoracle4747,0,134.04,WR Will Fuller V DST Bills  QB Aaron Rodgers WR Jordy Nelson RB LeSean McCoy WR Pierre Garcon FLEX Jaron Brown TE Austin Seferian-Jenkins RB Duke Johnson Jr.,,,
792,852898642,BretMaverick,0,134.02,DST Dolphins  QB Tom Brady FLEX Frank Gore WR Danny Amendola WR Jaron Brown TE Cameron Brate WR Mike Evans RB Duke Johnson Jr. RB Ezekiel Elliott,,,
793,853613812,gmorp123nice,0,133.96,DST Bills  RB Frank Gore WR Jordy Nelson FLEX Golden Tate WR T.Y. Hilton TE Cameron Brate WR Mike Evans QB Jameis Winston RB Duke Johnson Jr.,,,
793,852025047,Nexus,0,133.96,DST Chiefs  FLEX Jordy Nelson WR Dez Bryant RB Theo Riddick RB Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Adam Humphries QB Jameis Winston,,,
793,853575787,Johnnysay,0,133.96,DST Cardinals  WR Jordy Nelson RB Marshawn Lynch WR Jaron Brown RB Le'Veon Bell TE Cameron Brate WR Paul Richardson FLEX Melvin Gordon QB Jameis Winston,,,
793,853596805,decleat,0,133.96,DST Chiefs  FLEX Jordy Nelson WR Dez Bryant RB Theo Riddick RB Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Adam Humphries QB Jameis Winston,,,
797,853552305,DentedHarvey,0,133.94,WR Will Fuller V DST Rams  TE Delanie Walker RB Marshawn Lynch WR Dez Bryant WR Jaron Brown RB Le'Veon Bell QB Dak Prescott FLEX Christian McCaffrey,,,
798,852466782,jgraef,0,133.86,RB Lamar Miller DST Vikings  FLEX Frank Gore WR Jordy Nelson WR Marvin Jones Jr. TE Cameron Brate WR Mike Evans QB Jameis Winston RB Leonard Fournette,,,
798,852540794,puttst,0,133.86,FLEX Lamar Miller DST Chiefs  WR Jeremy Maclin WR T.Y. Hilton WR Jarvis Landry TE Austin Seferian-Jenkins QB Jameis Winston RB Todd Gurley II RB Ezekiel Elliott,,,
800,853870319,anthonyalan,0,133.84,FLEX Tarik Cohen DST Panthers  QB Aaron Rodgers TE Martellus Bennett RB DeMarco Murray WR Torrey Smith WR Chris Hogan WR Mike Evans RB Leonard Fournette,,,
801,853608869,purpleacecards,0,133.76,RB Latavius Murray WR Adam Thielen DST Rams  WR Danny Amendola TE Cameron Brate FLEX Keenan Allen WR Mike Evans QB Jameis Winston RB Leonard Fournette,,,
801,852025152,deacongunshellz,0,133.76,WR DeAndre Hopkins WR Will Fuller V QB Alex Smith WR Stefon Diggs DST Lions  RB Frank Gore FLEX Delanie Walker TE Cameron Brate RB Ezekiel Elliott,,,
801,853971049,willdawg1222,0,133.76,DST Cardinals  WR Jordy Nelson WR Danny Amendola WR Pierre Garcon FLEX Andre Ellington RB Le'Veon Bell TE Austin Seferian-Jenkins QB Jameis Winston RB Duke Johnson Jr.,,,
804,853850198,gallojet,0,133.74,WR Will Fuller V WR Stefon Diggs DST Bills  WR Danny Amendola QB Dak Prescott RB Duke Johnson Jr. FLEX Todd Gurley II TE Evan Engram RB Leonard Fournette,,,
805,853005028,msmokov8,0,133.72,DST Jets  QB Tom Brady WR Larry Fitzgerald WR Aldrick Robinson WR Antonio Brown RB Andre Ellington FLEX T.Y. Hilton RB Jay Ajayi TE Austin Seferian-Jenkins,,,
805,853844002,rbiddle3141,0,133.72,WR Will Fuller V DST Bills  QB Tom Brady WR Jordy Nelson FLEX Larry Fitzgerald RB DeMarco Murray TE Cameron Brate WR Chris Hogan RB Duke Johnson Jr.,,,
807,852833099,Tatonator,0,133.66,TE Kyle Rudolph DST Lions  WR Marvin Jones Jr. WR T.Y. Hilton RB Le'Veon Bell FLEX Jarvis Landry WR DeVante Parker QB Jameis Winston RB Duke Johnson Jr.,,,
808,852023632,the_real_jimw,0,133.64,RB Lamar Miller WR Will Fuller V DST Rams  QB Aaron Rodgers WR Jordy Nelson TE Martellus Bennett WR Mike Wallace RB Andre Ellington FLEX Ezekiel Elliott,,,
808,853255411,DbraII,0,133.64,DST Steelers  WR DeSean Jackson TE Cameron Brate FLEX Chris Hogan QB Dak Prescott WR Brandin Cooks RB Todd Gurley II WR Cooper Kupp RB Wayne Gallman,,,
808,853337741,mjudd28,0,133.64,QB Deshaun Watson FLEX Zach Miller WR Adam Thielen DST Packers  TE Delanie Walker WR Dez Bryant RB Bilal Powell RB Le'Veon Bell WR Jarvis Landry,,,
811,851719671,PETERFT73,0,133.56,DST Jets  FLEX Frank Gore WR Danny Amendola RB Le'Veon Bell WR Jarvis Landry TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Duke Johnson Jr.,,,
811,852129918,SleepyW,0,133.56,DST Chiefs  RB DeMarco Murray WR Jeremy Maclin TE Dwayne Allen FLEX Le'Veon Bell WR Jarvis Landry WR Mike Evans RB Melvin Gordon QB Jameis Winston,,,
811,853643267,killerbadboy52,0,133.56,RB Lamar Miller QB Alex Smith RB Kareem Hunt DST Seahawks  FLEX Frank Gore WR Antonio Brown WR Jarvis Landry TE Eric Ebron WR Sterling Shepard,,,
811,853942824,genuinerich,0,133.56,WR Will Fuller V WR Tyreek Hill TE Travis Kelce DST Steelers  WR DeSean Jackson QB Matthew Stafford RB Doug Martin FLEX Cameron Brate RB Todd Gurley II,,,
